Data,Dia da semana,Mes,Ano,Feriado,Cargo,Regime de trabalho,Salario Base,Salario Bruto,Valor_HE_por_hora,Hora_inicio,Hora_fim,qtd_HE,HE_retorno,Tipo_HE
2020-07-18,Sábado,Julho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-19,Domingo,Julho,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-20,Segunda-feira,Julho,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-21,Terça-feira,Julho,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-22,Quarta-feira,Julho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-23,Quinta-feira,Julho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-24,Sexta-feira,Julho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-25,Sábado,Julho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-26,Domingo,Julho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-27,Segunda-feira,Julho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-28,Terça-feira,Julho,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-29,Quarta-feira,Julho,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-30,Quinta-feira,Julho,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-07-31,Sexta-feira,Julho,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-08-01,Sábado,Agosto,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-08-02,Domingo,Agosto,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-08-03,Segunda-feira,Agosto,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-08-04,Terça-feira,Agosto,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-08-05,Quarta-feira,Agosto,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-08-06,Quinta-feira,Agosto,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-08-07,Sexta-feira,Agosto,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-08-08,Sábado,Agosto,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,15:30:00,19:30:00,4.0,Receber,Jornada Estendida
2020-08-09,Domingo,Agosto,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-08-10,Segunda-feira,Agosto,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-08-11,Terça-feira,Agosto,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-08-12,Quarta-feira,Agosto,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-08-13,Quinta-feira,Agosto,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-08-14,Sexta-feira,Agosto,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-08-15,Sábado,Agosto,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-08-16,Domingo,Agosto,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-08-17,Segunda-feira,Agosto,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-08-18,Terça-feira,Agosto,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-08-19,Quarta-feira,Agosto,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-08-20,Quinta-feira,Agosto,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-08-21,Sexta-feira,Agosto,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-08-22,Sábado,Agosto,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,12:00:00,15:30:00,3.5,Receber,Folga
2020-08-22,Sábado,Agosto,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,05:30:00,11:30:00,6.0,Receber,Folga
2020-08-23,Domingo,Agosto,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,13:30:00,15:30:00,2.0,Receber,Folga
2020-08-23,Domingo,Agosto,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,07:00:00,13:00:00,6.0,Receber,Folga
2020-08-24,Segunda-feira,Agosto,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-08-25,Terça-feira,Agosto,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-08-26,Quarta-feira,Agosto,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-08-27,Quinta-feira,Agosto,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-08-28,Sexta-feira,Agosto,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,15:30:00,19:30:00,4.0,Receber,Jornada Estendida
2020-08-29,Sábado,Agosto,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-08-30,Domingo,Agosto,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-08-31,Segunda-feira,Agosto,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-09-01,Terça-feira,Setembro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-09-02,Quarta-feira,Setembro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-09-03,Quinta-feira,Setembro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-09-04,Sexta-feira,Setembro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-09-05,Sábado,Setembro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-09-06,Domingo,Setembro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-09-07,Segunda-feira,Setembro,2020,Independencia do Brasil,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-09-08,Terça-feira,Setembro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-09-09,Quarta-feira,Setembro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,13:30:00,15:30:00,2.0,Receber,Folga
2020-09-09,Quarta-feira,Setembro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,07:00:00,13:00:00,6.0,Receber,Folga
2020-09-10,Quinta-feira,Setembro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,13:30:00,15:30:00,2.0,Receber,Folga
2020-09-10,Quinta-feira,Setembro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,07:00:00,13:00:00,6.0,Receber,Folga
2020-09-11,Sexta-feira,Setembro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,15:30:00,16:00:00,0.5,Receber,Jornada Estendida
2020-09-12,Sábado,Setembro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-09-13,Domingo,Setembro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-09-14,Segunda-feira,Setembro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,15:30:00,18:00:00,2.5,Receber,Jornada Estendida
2020-09-15,Terça-feira,Setembro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-09-16,Quarta-feira,Setembro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-09-17,Quinta-feira,Setembro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-09-18,Sexta-feira,Setembro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-09-19,Sábado,Setembro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-09-20,Domingo,Setembro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-09-21,Segunda-feira,Setembro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-09-22,Terça-feira,Setembro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-09-23,Quarta-feira,Setembro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-09-24,Quinta-feira,Setembro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-09-25,Sexta-feira,Setembro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-09-26,Sábado,Setembro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-09-27,Domingo,Setembro,2020,Nao,COD,Folga,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-09-28,Segunda-feira,Setembro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-09-29,Terça-feira,Setembro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,15:30:00,19:30:00,4.0,Receber,Jornada Estendida
2020-09-30,Quarta-feira,Setembro,2020,Nao,COD,Trabalho,3.225751769,4.35476488815,0.0241931382675,,,0.0,,nan
2020-10-01,Quinta-feira,Outubro,2020,Nao,COD,Trabalho,3.290271226,4.4418661551000005,0.024677034195000003,,,0.0,,nan
2020-10-02,Sexta-feira,Outubro,2020,Nao,COD,Trabalho,3.290271226,4.4418661551000005,0.024677034195000003,,,0.0,,nan
2020-10-03,Sábado,Outubro,2020,Nao,COD,Folga,3.290271226,4.4418661551000005,0.024677034195000003,,,0.0,,nan
2020-10-04,Domingo,Outubro,2020,Nao,COD,Folga,3.290271226,4.4418661551000005,0.024677034195000003,,,0.0,,nan
2020-10-05,Segunda-feira,Outubro,2020,Nao,COD,Trabalho,3.290271226,4.4418661551000005,0.024677034195000003,,,0.0,,nan
2020-10-06,Terça-feira,Outubro,2020,Nao,COD,Trabalho,3.290271226,4.4418661551000005,0.024677034195000003,06:30:00,07:00:00,0.5,Receber,Jornada Estendida
2020-10-06,Terça-feira,Outubro,2020,Nao,COD,Trabalho,3.290271226,4.4418661551000005,0.024677034195000003,15:30:00,19:00:00,3.5,Receber,Jornada Estendida
2020-10-07,Quarta-feira,Outubro,2020,Nao,COD,Trabalho,3.290271226,4.4418661551000005,0.024677034195000003,15:30:00,19:30:00,4.0,Receber,Jornada Estendida
2020-10-08,Quinta-feira,Outubro,2020,Nao,COD,Trabalho,3.290271226,4.4418661551000005,0.024677034195000003,15:30:00,19:30:00,4.0,Receber,Jornada Estendida
2020-10-09,Sexta-feira,Outubro,2020,Nao,COD,Trabalho,3.290271226,4.4418661551000005,0.024677034195000003,15:30:00,19:30:00,4.0,Receber,Jornada Estendida
2020-10-10,Sábado,Outubro,2020,Nao,COD,Trabalho,3.290271226,4.4418661551000005,0.024677034195000003,,,0.0,,nan
2020-10-11,Domingo,Outubro,2020,Nao,COD,Folga,3.290271226,4.4418661551000005,0.024677034195000003,,,0.0,,nan
2020-10-12,Segunda-feira,Outubro,2020,Nossa Sr.a Aparecida - Padroeira do Brasil,COD,Folga,3.290271226,4.4418661551000005,0.024677034195000003,,,0.0,,nan
2020-10-13,Terça-feira,Outubro,2020,Nao,COD,Folga,3.290271226,4.4418661551000005,0.024677034195000003,,,0.0,,nan
2020-10-14,Quarta-feira,Outubro,2020,Nao,COD,Trabalho,3.290271226,4.4418661551000005,0.024677034195000003,15:30:00,19:30:00,4.0,Receber,Jornada Estendida
2020-10-15,Quinta-feira,Outubro,2020,Nao,COD,Trabalho,3.290271226,4.4418661551000005,0.024677034195000003,15:30:00,19:30:00,4.0,Receber,Jornada Estendida
2020-10-16,Sexta-feira,Outubro,2020,Nao,COD,Trabalho,3.290271226,4.4418661551000005,0.024677034195000003,15:30:00,19:30:00,4.0,Receber,Jornada Estendida
2020-10-17,Sábado,Outubro,2020,Nao,COD,Trabalho,3.290271226,4.4418661551000005,0.024677034195000003,,,0.0,,nan
2020-10-18,Domingo,Outubro,2020,Nao,COD,Trabalho,3.290271226,4.4418661551000005,0.024677034195000003,,,0.0,,nan
2020-10-19,Segunda-feira,Outubro,2020,Nao,COD,Trabalho,3.290271226,4.4418661551000005,0.024677034195000003,,,0.0,,nan
2020-10-20,Terça-feira,Outubro,2020,Nao,COD,Folga,3.290271226,4.4418661551000005,0.024677034195000003,,,0.0,,nan
2020-10-21,Quarta-feira,Outubro,2020,Nao,COD,Folga,3.290271226,4.4418661551000005,0.024677034195000003,,,0.0,,nan
2020-10-22,Quinta-feira,Outubro,2020,Nao,COD,Folga,3.290271226,4.4418661551000005,0.024677034195000003,,,0.0,,nan
2020-10-23,Sexta-feira,Outubro,2020,Nao,COD,Trabalho,3.290271226,4.4418661551000005,0.024677034195000003,,,0.0,,nan
2020-10-24,Sábado,Outubro,2020,Nao,COD,Trabalho,3.290271226,4.4418661551000005,0.024677034195000003,15:30:00,19:30:00,4.0,Receber,Jornada Estendida
2020-10-25,Domingo,Outubro,2020,Nao,COD,Trabalho,3.290271226,4.4418661551000005,0.024677034195000003,,,0.0,,nan
2020-10-26,Segunda-feira,Outubro,2020,Nao,COD,Trabalho,3.290271226,4.4418661551000005,0.024677034195000003,15:30:00,19:30:00,4.0,Receber,Jornada Estendida
2020-10-27,Terça-feira,Outubro,2020,Nao,COD,Trabalho,3.290271226,4.4418661551000005,0.024677034195000003,,,0.0,,nan
2020-10-28,Quarta-feira,Outubro,2020,Nao,COD,Trabalho,3.290271226,4.4418661551000005,0.024677034195000003,,,0.0,,nan
2020-10-29,Quinta-feira,Outubro,2020,Nao,COD,Folga,3.290271226,4.4418661551000005,0.024677034195000003,,,0.0,,nan
2020-10-30,Sexta-feira,Outubro,2020,Nao,COD,Folga,3.290271226,4.4418661551000005,0.024677034195000003,,,0.0,,nan
2020-10-31,Sábado,Outubro,2020,Nao,COD,Folga,3.290271226,4.4418661551000005,0.024677034195000003,12:30:00,15:30:00,3.0,Receber,Folga
2020-10-31,Sábado,Outubro,2020,Nao,COD,Folga,3.290271226,4.4418661551000005,0.024677034195000003,07:00:00,12:00:00,5.0,Receber,Folga
2020-11-01,Domingo,Novembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-11-02,Segunda-feira,Novembro,2020,Finados,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-11-03,Terça-feira,Novembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-11-04,Quarta-feira,Novembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-11-05,Quinta-feira,Novembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-11-06,Sexta-feira,Novembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-11-07,Sábado,Novembro,2020,Nao,COD,Folga,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-11-08,Domingo,Novembro,2020,Nao,COD,Folga,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-11-09,Segunda-feira,Novembro,2020,Nao,COD,Folga,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-11-10,Terça-feira,Novembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-11-11,Quarta-feira,Novembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-11-12,Quinta-feira,Novembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,15:30:00,19:30:00,4.0,Receber,Jornada Estendida
2020-11-13,Sexta-feira,Novembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-11-14,Sábado,Novembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-11-15,Domingo,Novembro,2020,Proclamacao da Republica,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-11-16,Segunda-feira,Novembro,2020,Nao,COD,Folga,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-11-17,Terça-feira,Novembro,2020,Nao,COD,Folga,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-11-18,Quarta-feira,Novembro,2020,Nao,COD,Folga,3.447214033,4.65373894455,0.0258541052475,05:00:00,11:00:00,6.0,Receber,Folga
2020-11-18,Quarta-feira,Novembro,2020,Nao,COD,Folga,3.447214033,4.65373894455,0.0258541052475,11:30:00,15:30:00,4.0,Receber,Folga
2020-11-19,Quinta-feira,Novembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-11-20,Sexta-feira,Novembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,15:30:00,17:30:00,2.0,Receber,Jornada Estendida
2020-11-21,Sábado,Novembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-11-22,Domingo,Novembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-11-23,Segunda-feira,Novembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,15:30:00,16:00:00,0.5,Receber,Jornada Estendida
2020-11-24,Terça-feira,Novembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,15:30:00,19:30:00,4.0,Receber,Jornada Estendida
2020-11-25,Quarta-feira,Novembro,2020,Nao,COD,Folga,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-11-26,Quinta-feira,Novembro,2020,Nao,COD,Folga,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-11-27,Sexta-feira,Novembro,2020,Nao,COD,Folga,3.447214033,4.65373894455,0.0258541052475,07:00:00,12:00:00,5.0,Receber,Folga
2020-11-27,Sexta-feira,Novembro,2020,Nao,COD,Folga,3.447214033,4.65373894455,0.0258541052475,12:30:00,15:30:00,3.0,Receber,Folga
2020-11-28,Sábado,Novembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,15:30:00,16:00:00,0.5,Receber,Jornada Estendida
2020-11-29,Domingo,Novembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-11-30,Segunda-feira,Novembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,15:30:00,19:30:00,4.0,Receber,Jornada Estendida
2020-12-01,Terça-feira,Dezembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,15:30:00,19:30:00,4.0,Receber,Jornada Estendida
2020-12-02,Quarta-feira,Dezembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-12-03,Quinta-feira,Dezembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-12-04,Sexta-feira,Dezembro,2020,Nao,COD,Folga,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-12-05,Sábado,Dezembro,2020,Nao,COD,Folga,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-12-06,Domingo,Dezembro,2020,Nao,COD,Folga,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-12-07,Segunda-feira,Dezembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-12-08,Terça-feira,Dezembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,15:30:00,19:30:00,4.0,Receber,Jornada Estendida
2020-12-09,Quarta-feira,Dezembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-12-10,Quinta-feira,Dezembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,15:30:00,19:30:00,4.0,Receber,Jornada Estendida
2020-12-11,Sexta-feira,Dezembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-12-12,Sábado,Dezembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-12-13,Domingo,Dezembro,2020,Nao,COD,Folga,3.447214033,4.65373894455,0.0258541052475,07:00:00,12:00:00,5.0,Receber,Folga
2020-12-13,Domingo,Dezembro,2020,Nao,COD,Folga,3.447214033,4.65373894455,0.0258541052475,12:30:00,15:30:00,3.0,Receber,Folga
2020-12-14,Segunda-feira,Dezembro,2020,Nao,COD,Folga,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-12-15,Terça-feira,Dezembro,2020,Nao,COD,Folga,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-12-16,Quarta-feira,Dezembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-12-17,Quinta-feira,Dezembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-12-18,Sexta-feira,Dezembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,05:00:00,07:00:00,2.0,Receber,Jornada Estendida
2020-12-18,Sexta-feira,Dezembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,15:30:00,17:30:00,2.0,Receber,Jornada Estendida
2020-12-19,Sábado,Dezembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-12-20,Domingo,Dezembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-12-21,Segunda-feira,Dezembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-12-22,Terça-feira,Dezembro,2020,Nao,COD,Folga,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-12-23,Quarta-feira,Dezembro,2020,Nao,COD,Folga,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-12-24,Quinta-feira,Dezembro,2020,Nao,COD,Folga,3.447214033,4.65373894455,0.0258541052475,07:00:00,12:00:00,5.0,Receber,Folga
2020-12-24,Quinta-feira,Dezembro,2020,Nao,COD,Folga,3.447214033,4.65373894455,0.0258541052475,12:30:00,15:30:00,3.0,Receber,Folga
2020-12-25,Sexta-feira,Dezembro,2020,Natal,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-12-26,Sábado,Dezembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,06:00:00,07:00:00,1.0,Receber,Jornada Estendida
2020-12-26,Sábado,Dezembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,15:30:00,17:00:00,1.5,Receber,Jornada Estendida
2020-12-27,Domingo,Dezembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-12-28,Segunda-feira,Dezembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-12-29,Terça-feira,Dezembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-12-30,Quarta-feira,Dezembro,2020,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2020-12-31,Quinta-feira,Dezembro,2020,Nao,COD,Folga,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2021-01-01,Sexta-feira,Janeiro,2021,Confraternizacao Universal,COD,Folga,3.447214033,4.65373894455,0.0258541052475,07:00:00,15:00:00,8.0,Receber,Folga
2021-01-02,Sábado,Janeiro,2021,Nao,COD,Folga,3.447214033,4.65373894455,0.0258541052475,07:00:00,15:00:00,8.0,Receber,Folga
2021-01-03,Domingo,Janeiro,2021,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2021-01-04,Segunda-feira,Janeiro,2021,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2021-01-05,Terça-feira,Janeiro,2021,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2021-01-06,Quarta-feira,Janeiro,2021,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,15:30:00,19:30:00,4.0,Receber,Jornada Estendida
2021-01-07,Quinta-feira,Janeiro,2021,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2021-01-08,Sexta-feira,Janeiro,2021,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2021-01-09,Sábado,Janeiro,2021,Nao,COD,Folga,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2021-01-10,Domingo,Janeiro,2021,Nao,COD,Folga,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2021-01-11,Segunda-feira,Janeiro,2021,Nao,COD,Folga,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2021-01-12,Terça-feira,Janeiro,2021,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2021-01-13,Quarta-feira,Janeiro,2021,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2021-01-14,Quinta-feira,Janeiro,2021,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2021-01-15,Sexta-feira,Janeiro,2021,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2021-01-16,Sábado,Janeiro,2021,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2021-01-17,Domingo,Janeiro,2021,Nao,COD,Trabalho,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
2021-01-18,Segunda-feira,Janeiro,2021,Nao,COD,Folga,3.447214033,4.65373894455,0.0258541052475,,,0.0,,nan
